,FR-CRC,AT-CRC,CN-CRC,US-CRC,DE-CRC,LOSO
MMRS67247116ST-27-0-0,0.5784140986063028,0.3357122575585924,0.2771700909706889,0.535643006879621,0.8931950342802287,0.5049981809634135
MMRS68630931ST-27-0-0,0.6654940133007782,0.418358959969708,0.20462848269148268,0.5324435502640327,0.3904637152463306,0.12502331221544408
MMRS68910755ST-27-0-0,0.5733713354275133,0.7665719306161224,0.3995726671387173,0.4802240589459461,0.9448927411458881,0.450069929109396
MMRS71762412ST-27-0-0,0.5715679673937685,0.6504455115617268,0.9047074223905974,0.6145789293642808,0.990083606605799,0.910794677265435
MMRS72802364ST-27-0-0,0.6142726594692929,0.971636736279824,0.6507183582152474,0.49267352714216683,0.8790132795222716,0.8096114941868877
MMRS72980899ST-27-0-0,0.856023389118838,0.8749295956058935,0.9229441934181885,0.4950177092653615,0.9471025745906865,0.8839123064740237
MMRS73787048ST-27-0-0,0.4483147178236545,0.3340790533943744,0.4183621637613705,0.701193949099929,0.1970940867104552,0.20876650586608236
MMRS77018926ST-27-0-0,0.8272553522361528,0.5162827370334984,0.6445189890945576,0.45767248864883464,0.7515832689335805,0.7567284727455357
MMRS77321055ST-27-0-0,0.3360993517380824,0.4452560913757767,0.2776386160341577,0.5711313850683469,0.14570792050226808,0.10053351176546327
MMRS77487595ST-27-0-0,0.6626647405517417,0.8820075795652623,0.2035566065885304,0.5126410192056758,0.33186698513445756,0.33548767471479624
MMRS78791111ST-27-0-0,0.6426239568271792,0.3013125033869059,0.560618430674483,0.420568902484337,0.44031505709216195,0.24842317679043605
MMRS79893829ST-27-0-0,0.745245358661012,0.33681450692132764,0.4756202890340517,0.538039292374487,0.743966307975279,0.08562599326433162
MMRS80093644ST-27-0-0,0.8539902591428196,0.9548284395857931,0.7600411527404582,0.7074712129489071,0.983070072180701,0.8638422406031149
MMRS81130264ST-27-0-0,0.11662696955878338,0.29336528984234694,0.36595556437630056,0.4160745377058136,0.5039524694625233,0.11657082065391587
MMRS81135225ST-27-0-0,0.5745288284892239,0.37872512834882877,0.10862803407166027,0.5118526930064056,0.6790122105708922,0.20946711329246856
MMRS81194191ST-27-0-0,0.9783975086626652,0.98687070662953,0.953086608628497,0.8092123148195567,0.9941287342875549,0.9980400422080722
MMRS81671217ST-27-0-0,0.18893362455187626,0.5801432389204463,0.4396674630991989,0.4340473956901104,0.3118906737054634,0.31479669228262946
MMRS84085284ST-27-0-0,0.34788651205484755,0.2231887552954113,0.7630208025003821,0.5667324115935174,0.5772129675727155,0.48234203011544446
MMRS84159866ST-27-0-0,0.7545822899174799,0.46303874245314286,0.2226536806173271,0.287865770802778,0.5365898739078139,0.6811506637730396
MMRS84954772ST-27-0-0,0.5292949092270777,0.31434851750636195,0.2994464095036837,0.47557625551537697,0.7318508432692267,0.20236627045862152
MMRS85382779ST-27-0-0,0.5753801289987178,0.4010827303423093,0.073206734078263,0.3008321788525004,0.6852743316615827,0.2650028334173724
MMRS85438660ST-27-0-0,0.9250400849862661,0.029781164790370754,0.4558840858142875,0.549381789853512,0.9763166999375888,0.4811759607050599
MMRS85548821ST-27-0-0,0.49390580266095063,0.5209954623991045,0.8313231490001322,0.6003755939248067,0.7466288489731125,0.48455853850996333
MMRS86168210ST-27-0-0,0.6825675099483277,0.3445500895746087,0.3207894640995152,0.42025429438246426,0.22498785046353717,0.2914637434332851
MMRS86178473ST-27-0-0,0.12273556495041799,0.028673819097691424,0.3232775637457484,0.1845252203454551,0.8774625800326662,0.02640937107654449
MMRS86958796ST-27-0-0,0.5852428920965828,0.19703655277888782,0.22735734206571204,0.6571602697367818,0.5069865121871282,0.11639913639244948
MMRS87723283ST-27-0-0,0.23919253037971017,0.11837415036904772,0.49023059539381914,0.6748630878523206,0.8921483656779483,0.26765548919881416
MMRS88581325ST-27-0-0,0.43753037677008305,0.9594658809757034,0.43686850438019087,0.14834103294177772,0.21335574395347884,0.3290155654736184
MMRS90191266ST-27-0-0,0.5185166011876164,0.7253529997294936,0.23922802247840264,0.13917524740737722,0.24556056080167685,0.23309651719317387
MMRS91297590ST-27-0-0,0.43446553060563137,0.46165231636021364,0.3411689735601487,0.35808374852600033,0.6185742935851071,0.08399983131823677
MMRS92544445ST-27-0-0,0.568476567016787,0.12665384564096166,0.6417978650683688,0.4154055560280761,0.9118333941101783,0.4571190824586965
MMRS92546335ST-27-0-0,0.7832488502796036,0.7383037036026915,0.8941596063055077,0.7331944748012202,0.9357245673149104,0.8263754526207708
MMRS93508324ST-27-0-0,0.6894139947699286,0.8756892707782603,0.6104220875711687,0.5655435656151246,0.6003649667664978,0.3590245154769588
MMRS93621581ST-27-0-0,0.8990773773681482,0.13811403510091033,0.07132715075393141,0.30683262710320713,0.14411934973435747,0.24043846068787744
MMRS94549160ST-27-0-0,0.5128585373612975,0.4815299716463136,0.382647055849793,0.3873486650321115,0.1187332955740384,0.33101269670641326
MMRS95277876ST-27-0-0,0.44082906410649814,0.038992923363491985,0.14962525675863977,0.3626132204175293,0.078920262531938,0.02373033371950099
MMRS95479054ST-27-0-0,0.40711888403683616,0.2547508421791437,0.2700050662815463,0.3269427427883762,0.22676124755204707,0.1995335446665102
MMRS95674036ST-27-0-0,0.45070978332476613,0.5827725005665867,0.6148043312410281,0.5386198709559252,0.8028485828395313,0.4612379838080848
MMRS96422329ST-27-0-0,0.594867457658003,0.7675760789969363,0.43871337767389,0.4047845152380892,0.8598902817547239,0.5332740634552309
MMRS97052561ST-27-0-0,0.8199832425710313,0.9951958299431534,0.8985310839166935,0.5016661840323258,0.9926422199859384,0.990799422438
MMRS97307143ST-27-0-0,0.4502877587849208,0.0926731761562474,0.16591840560238674,0.3469146551732079,0.13533235026428847,0.2868282271297592
MMRS97327636ST-27-0-0,0.9768689355284571,0.894797475884475,0.8798838311252638,0.7483782575543035,0.9857356165309334,0.9916873481985826
MMRS99045180ST-27-0-0,0.6452337671243034,0.01142381199199025,0.5122330525139354,0.5070132478682787,0.9544200102489229,0.2710169794522773
SAMEA3136623,0.421612762683967,0.026744164465208425,0.32645521002269035,0.3954666321856368,0.728927404339863,0.7102475263336219
SAMEA3136624,0.08655505615171334,0.08657647683520062,0.6703245384742286,0.16806286727543485,0.30296285382652,0.10654908864526137
SAMEA3136625,0.11877601076455914,0.07140157476302646,0.6001671039686185,0.2645174172218883,0.12440300028769445,0.4513779661463072
SAMEA3136626,0.2496987357527385,0.23172151261307072,0.3512921421937217,0.32559840115649774,0.1956160037748737,0.13954349873619454
SAMEA3136627,0.5175873115770694,0.8695402693485972,0.5284181782767987,0.34012069380924426,0.5728510536608288,0.5804042543398011
SAMEA3136628,0.24291633596737353,0.7179291072717027,0.43334435788534287,0.305507720020938,0.10883006745492495,0.1834310254004563
SAMEA3136629,0.38422768656771794,0.09222735516505315,0.4410368538392361,0.2746594761643377,0.3520578879852766,0.3736790726841325
SAMEA3136630,0.4389507449692436,0.013314696801198848,0.39554483225299136,0.2475517802360106,0.18683948720439553,0.38193637869958635
SAMEA3136631,0.15417135090038667,0.0342058760381596,0.08343454177904702,0.22172828392540925,0.15027539133821574,0.07859470682686054
SAMEA3136632,0.14588273874441693,0.1727192363072334,0.2052944698199379,0.5122005066768112,0.0476066390935539,0.1408862721606881
SAMEA3136633,0.3244791777134033,0.19542408626553723,0.14729036682964744,0.3218010805678841,0.4224956118701202,0.21336976422036447
SAMEA3136634,0.25616936814806857,0.4954362162864463,0.46381410931462974,0.1452033679024314,0.03148972957315109,0.16707065022096348
SAMEA3136635,0.06421316116229155,0.043693627523481694,0.5111447982110426,0.18013202950108156,0.5351309342732993,0.06912399227670704
SAMEA3136636,0.43770478800563484,0.01277126956150842,0.6895970368864895,0.5417831278729883,0.5753948339756086,0.5761974993753823
SAMEA3136637,0.29745116772378105,0.13788828918398333,0.18556643678443968,0.3435336271653977,0.07651729537640715,0.11068160604421366
SAMEA3136638,0.08947311631220983,0.04316056574792006,0.3917781382199914,0.26992608842152105,0.16040470511642643,0.2508391644256694
SAMEA3136639,0.10423050825963626,0.022724788656345134,0.26597357825707574,0.2536206622552326,0.6515927046180563,0.10673678569148401
SAMEA3136640,0.3506548189095372,0.04395500671758267,0.6037928853816327,0.28500950923911617,0.8380046184152697,0.30589175071115127
SAMEA3136641,0.3928616840486754,0.8982496926256779,0.6170478928824047,0.30728385894675847,0.6764128128815056,0.6501424969963013
SAMEA3136642,0.8552763318051486,0.24641646785987623,0.5151668412034476,0.24980528994497891,0.4036554412681213,0.8034907215127994
SAMEA3136643,0.30880536924619073,0.0425915345596172,0.24554403414450535,0.34540093281529005,0.6297407782313245,0.4456335839558512
SAMEA3136644,0.07482273545423136,0.013152552867736686,0.20140121017448237,0.11247382429162288,0.04494833288323167,0.044446968980649926
SAMEA3136645,0.45293778971592835,0.12233022354163862,0.3343835135102706,0.2559696620734806,0.1082609060530058,0.2549242137504364
SAMEA3136646,0.31572589131366563,0.10635491779353327,0.7513746303438478,0.2713166646350851,0.5913056184805178,0.41612159480728483
SAMEA3136647,0.520670160604969,0.19095300583021496,0.5698480128907657,0.3060655447395195,0.9634072129358616,0.4408209035382825
SAMEA3136648,0.3763711125894995,0.005843433107967508,0.29587784670393785,0.15905100189986623,0.028478735866270196,0.11870989528548061
SAMEA3136649,0.14930717327305462,0.005671745915569331,0.21114778104163137,0.2531360683116782,0.2478504584941434,0.10420272542226194
SAMEA3136650,0.16432488484846963,0.17832752862635098,0.46329165089844976,0.3992912564766076,0.44435221546807896,0.2988530519864836
SAMEA3136651,0.40369663014383045,0.06769694724644895,0.5739087210003699,0.19716555880601178,0.08504917257871351,0.34235552486231524
SAMEA3136652,0.4034035325425843,0.39808027650758515,0.257221783638227,0.3629794274966232,0.22972855996019356,0.429854593177653
SAMEA3136653,0.41476617278545286,0.13172525669863905,0.568342318820263,0.34161671481690314,0.3261259287578306,0.4346414853358008
SAMEA3136654,0.3785909711991763,0.02331829270825606,0.5806712142084892,0.2513892370238578,0.04509515316387762,0.3809816185034198
SAMEA3136655,0.2975319342329782,0.016642812049212287,0.35837412284520526,0.4552279079317468,0.7449066691653884,0.624552566681853
SAMEA3136656,0.19307954047051873,0.08879474495713724,0.26053330395020924,0.41705966751623885,0.5245440641994144,0.26610846310953723
SAMEA3136657,0.4626326001922631,0.227785653898831,0.7859768951077476,0.464827365809469,0.9586966319482597,0.6893033399927584
SAMEA3136658,0.40016609757684174,0.3014490091572279,0.09070401452130364,0.2980864174713482,0.28344766721316816,0.20544757359068602
SAMEA3136659,0.5351437840938765,0.43950235464719334,0.8760996661469791,0.5919211049607364,0.7463204050089035,0.9094834810387482
SAMEA3136660,0.21309629825526788,0.01495297298147503,0.5930970175229735,0.26344149713664883,0.572300670739798,0.4812718509187497
SAMEA3136661,0.15916005272546016,0.009394502503148758,0.08990778775045412,0.2605588348571681,0.21564115585087495,0.06887790069154068
SAMEA3136662,0.05594835874401385,0.02352930147077943,0.248948606294147,0.22227302664170961,0.2354006506315308,0.04572379592353405
SAMEA3136663,0.2859670000792484,0.08690656017086146,0.06874808420289058,0.34596327474425465,0.1294250644167746,0.08142075800022595
SAMEA3136664,0.1881168465129406,0.6597475637745716,0.17161010541022356,0.4403685595498005,0.22099537483668477,0.19240314998828525
SAMEA3136665,0.4375328275157682,0.031458625115243125,0.38874657016263714,0.3502523710173653,0.355627538567669,0.24632323507607579
SAMEA3136666,0.2647363469590412,0.03559939104700334,0.22378541515499664,0.3912651658427521,0.22788949799164418,0.17067486366243964
SAMEA3136667,0.13308263625656302,0.14557616893625452,0.26720093580350807,0.2845516761675009,0.296739039249467,0.14341333857560348
SAMEA3136668,0.664009018938523,0.6886238635146341,0.527037344458132,0.4406865418742688,0.972199737838461,0.4610340733850766
SAMEA3136669,0.15215621035629856,0.025897802007255,0.14443569783031157,0.38249749020460366,0.10244646431023001,0.16315696800889737
SAMEA3136670,0.3577128929910516,0.039215780650000254,0.1637526556780628,0.3799178801382108,0.05465537448727308,0.5340085441380817
SAMEA3136671,0.5056136267770598,0.3182948065790659,0.4266922064913096,0.3688073275558409,0.12360716097350369,0.48608530777792014
SAMEA3136672,0.37470595997653344,0.12845066155443893,0.2417928105416502,0.2747771037140236,0.3591219147034518,0.16787861484737623
SAMEA3136673,0.2738700232988564,0.03999391668243709,0.16241811459862573,0.30568442418476455,0.05147633894351233,0.12870240897668656
SAMEA3136674,0.41225253492392316,0.0991915454323958,0.4655674866067724,0.4422230107613094,0.14583102283803553,0.44753000598381115
SAMEA3136675,0.24036388236428352,0.039100873322773406,0.18066951377848145,0.18196271865553143,0.13426141281563705,0.14253985425129775
SAMEA3136676,0.2315651663798886,0.10456152320732155,0.2612447381683887,0.27374382352198035,0.05640361567847153,0.09085629302398358
SAMEA3136677,0.1545091282045463,0.0182898813895765,0.4368863053721193,0.38796432628661653,0.5045056305600479,0.3137767287040663
SAMEA3136678,0.2043789837398088,0.18663945922148933,0.11653502103465868,0.3623588601945372,0.03910278554017695,0.17357019310036767
SAMEA3136679,0.11894013382296005,0.00638860615431964,0.22964994857240684,0.3979726379106037,0.20582263437390688,0.16875008514786038
SAMEA3136724,0.7663142109121525,0.8904653597822726,0.7376558025787787,0.43175197206331106,0.5985200633526361,0.8091498509387021
SAMEA3136725,0.7577357115254494,0.9603864686238172,0.8515230676662497,0.4160380298043349,0.6881267015519841,0.6356256197639659
SAMEA3136726,0.6591429938950922,0.9425196123533105,0.8631412657640933,0.262156342216007,0.31587498784494283,0.6024226797298422
SAMEA3136727,0.6438882608250773,0.9999941365676968,0.6930746271289496,0.7518843855821838,0.7611863727091321,0.9596747435802464
SAMEA3136728,0.6886502909518634,0.54185414496116,0.40310181711466514,0.5444499338483295,0.6676572867352475,0.8962274167047921
SAMEA3136729,0.7926409510622382,0.8957586503524434,0.2712848207045494,0.5825988095172978,0.7818099752209146,0.5763753363214815
SAMEA3136730,0.26692451782102444,0.9857136895720405,0.6555115117678864,0.3501719124863638,0.5631426684861828,0.47890457084683913
SAMEA3136731,0.6217951484789436,0.9654735836633153,0.3215677006268366,0.356505880416225,0.5899518492103024,0.5228864399994951
SAMEA3136732,0.8006697484566689,0.9842471740172698,0.7081077362211909,0.4763896484542648,0.7026978230372262,0.635375934815927
SAMEA3136733,0.10661214629770434,0.5153131145024765,0.3266065968427335,0.31329195768258317,0.2194831527618489,0.2627388664333718
SAMEA3136734,0.6153210613394131,0.9999998875807823,0.7148298640249374,0.44084793386824206,0.5411199218252247,0.5940870930231125
SAMEA3136735,0.4508285577878319,0.801662290576699,0.4467851317930913,0.5047765453660439,0.7683938530301608,0.4260139754825954
SAMEA3136736,0.3099829682290671,0.7892525679211022,0.2868799968323641,0.5121737005888689,0.6794907389868637,0.4493402507488029
SAMEA3136737,0.049087304936420634,0.9171159244416109,0.3583535782378525,0.3817602820427628,0.479074990893049,0.34973075597910586
SAMEA3136738,0.21104590323928224,0.8532789779545193,0.872413685235394,0.2916538664397431,0.23281707675078214,0.17133680531196738
SAMEA3136739,0.344593546457098,0.7758124807509723,0.3853430660818492,0.5843928979064236,0.7306670304304248,0.7174752207183295
SAMEA3136740,0.7422168939566546,0.9883751104587105,0.48782437963188363,0.6371658096676136,0.8880206263553805,0.7918132615286604
SAMEA3136741,0.7729249550546026,0.9369666120620561,0.5393361223912744,0.4429207802575693,0.8673726554248251,0.7488986758851056
SAMEA3136742,0.22130609749963592,0.6198372125401274,0.589723929135655,0.3657902535072854,0.78274370125997,0.3539106951277084
SAMEA3136743,0.28402248991743784,0.8433185941020621,0.2932926936035754,0.41878549903574697,0.5815564022555172,0.5774463720459163
SAMEA3136744,0.6927073450487332,0.34635846697107986,0.8942904622030957,0.4828727964881444,0.9733073626357259,0.8038997521791188
SAMEA3136745,0.906979269174425,0.7776723562797407,0.9205845583334655,0.6134457481657332,0.9746044120304019,0.9772428226411602
SAMEA3136746,0.2135745717388824,0.7676680616304552,0.49449626378511885,0.322340280752092,0.10889760570701874,0.508902163637376
SAMEA3136747,0.24789111550333154,0.05350499566568291,0.5210702304417926,0.3074640669467944,0.5065430920651592,0.32203826595046864
SAMEA3136748,0.19327133456861248,0.053242579020051195,0.10482012673757837,0.27817474224584066,0.15639122124120583,0.07179519964407016
SAMEA3136749,0.5067848060477228,0.8659564478998147,0.15886083232710024,0.4779890456375717,0.4117114424601487,0.26079661816907695
SAMEA3136750,0.17567578504455286,0.058142339422742086,0.20804438176092033,0.28226636499218893,0.13931269255916398,0.074910726083389
SAMEA3136751,0.5255982163539525,0.9444276607580996,0.6681030167621756,0.41398724183621644,0.49373991743663953,0.7802008428581558
SAMEA3136752,0.7767752130302091,0.9734987163572277,0.6774424946581057,0.31349074163665674,0.9156508324663477,0.8491502074517402
SAMEA3136753,0.8698885182168986,0.5429166624268734,0.4365669167618949,0.39360125816459374,0.4855584755871949,0.7800817304017652
SAMEA3136754,0.650088046653464,0.13084338389015737,0.4243491411348985,0.21421874433438495,0.41193882601048704,0.4998056445291555
SAMEA3136755,0.23110763523234293,0.9966177394708892,0.5296952582490642,0.37619688891081476,0.31282125354839635,0.36495015372905826
SAMEA3136756,0.5805740024667213,0.505572778410419,0.49491610648025397,0.19975193759660448,0.3656053378811574,0.27561866140262825
SAMEA3136757,0.24520621928586703,0.9669843481385334,0.44743864400241895,0.3889715131116927,0.16741910250490674,0.1876873151319113
SAMEA3136758,0.3477076337984844,0.524909970278662,0.4025938227807626,0.3265839519467667,0.5215401602612245,0.38582044235958846
SAMEA3136759,0.8381748130084012,0.9999976435779621,0.8102245815182424,0.35800925793559246,0.8002890310573373,0.7987139249016667
SAMEA3136760,0.6915083243296899,0.9983101514032118,0.7201279087871135,0.6346581086101886,0.8130653588032152,0.7462217295497111
SAMEA3136761,0.4637740985523643,0.7694510258022862,0.8349662330200398,0.5921879780610716,0.9808088214255888,0.9267402946654002
SAMEA3136762,0.8801519312069886,0.6836178334974582,0.4653009480443781,0.39716057008498695,0.7783143570306668,0.7650546467798376
SAMEA3136763,0.9116392398326871,0.9999998999268225,0.8170098543994591,0.6900769152054478,0.8138673809729349,0.944430887177225
SAMEA3136764,0.6200153420354242,0.137385722105128,0.6839476609196249,0.34116871124045123,0.8279822034702882,0.7341010522694869
SAMEA3136765,0.5577630623490263,0.9975161240166358,0.660873209305318,0.4743548460163509,0.6383844622898784,0.67355104268546
SAMEA3136766,0.5835256347028926,0.9937250209065629,0.4627722893845616,0.5241882585774814,0.5664523208068982,0.41593633922008194
SAMEA3136767,0.5033642066767667,0.7019484088284701,0.6234472387797567,0.5405415500133791,0.7174922593604954,0.6586848959578546
SAMEA3136768,0.8475683674588428,0.9660006243731705,0.7991582372235189,0.4015972362608617,0.9655868509063077,0.7687856032829207
SAMEA3136769,0.47457763365957084,0.4991278613518409,0.6668076953022773,0.4632799651043587,0.8710574391538494,0.5865690554910117
SAMEA3178936,0.39229913158077806,0.42902404736042127,0.18605122024659174,0.3487390345279887,0.6084133847628682,0.25580885547693977
SAMEA3178937,0.46227501994577225,0.042022981318864734,0.1797100007446162,0.2505835208416907,0.11973702835600088,0.2324919384541895
SAMEA3178938,0.39061941164427055,0.8483842626175451,0.5889034386473486,0.3822899655324204,0.7877124260835774,0.6538199640724434
SAMEA3178939,0.5079415280707618,0.18697723500160474,0.2712538912937132,0.37410899259961333,0.19138256271888554,0.30018805722724373
SAMEA3178940,0.14039877482198165,0.05190093762139033,0.6254149121773191,0.43397044791224765,0.9609011796321807,0.6940368743500538
SAMEA3178943,0.43596176292111927,0.4640954820214258,0.22686277858696016,0.21096609365255442,0.3983831426107994,0.42903764282546186
